book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
2209,182,1,11714,153,2,15,2017,11,2
1199,212,5,1810,276,5,36,2002,108,3
1302,380,3,10558,220,4,27,2008,108,5
2994,22,3,8832,699,10,14,2007,146,4
1585,105,9,25501,608,3,33,2014,78,6
1944,346,8,2009,217,3,26,2009,11,5
2532,235,2,3543,416,7,39,2015,113,7
1850,3,6,2084,261,1,14,2013,139,3
1642,307,10,16918,160,10,28,2017,88,1
365,200,10,1981,505,5,33,2000,120,4
1424,142,3,3779,117,2,31,2007,106,4
500,339,7,6058,633,7,44,2017,33,1
886,40,1,6736,482,7,15,2016,176,1
1129,167,2,700,450,10,11,2017,77,3
944,144,10,6815,348,5,50,2009,131,6
81,107,10,29419,495,1,8,2011,100,2
104,381,6,25888,364,9,18,2004,155,4
868,151,2,4239,622,9,37,2021,18,4
1289,13,10,1405,114,6,38,2014,22,2
1065,207,8,9618,142,8,24,2005,93,2
1377,246,8,3127,379,2,28,2002,73,4
2693,143,9,14437,466,6,35,2016,160,3
2166,221,7,5461,370,2,9,2001,6,6
2059,120,2,19045,547,6,22,2007,122,1
326,420,3,5822,163,5,17,2016,169,2
1367,76,8,6716,324,6,45,2013,16,4
290,389,8,5621,161,10,40,2010,51,6
2218,414,9,4681,318,7,43,2000,31,5
955,51,10,21433,681,6,7,2018,114,6
1074,248,5,6869,600,3,32,2000,125,6
12,345,10,3515,83,9,27,2004,126,7
296,181,5,24393,151,9,15,2020,17,6
1675,243,10,26780,548,5,45,2019,58,5
2508,362,7,7522,350,6,36,2008,77,4
987,278,5,13801,121,3,43,2008,59,3
1581,22,4,25764,316,4,22,2020,187,5
756,181,5,10080,436,4,36,2021,53,1
649,54,3,2133,215,7,26,2003,77,4
246,67,1,5107,603,9,23,2018,192,4
2115,316,7,939,93,2,45,2004,68,2
1306,438,7,27627,350,7,37,2021,171,1
1988,44,3,21424,688,4,5,2017,114,5
425,160,10,29964,637,4,15,2009,198,4
740,341,9,20197,149,7,4,2009,14,2
2048,12,7,27439,589,6,14,2008,39,1
1745,319,1,18855,666,3,47,2011,136,1
2541,17,5,20682,583,6,19,2006,158,7
2704,223,5,28687,107,8,47,2008,19,2
2113,341,2,6375,472,4,48,2018,16,5
2491,345,5,16451,323,5,17,2006,197,4
2631,179,9,4904,679,5,29,2015,67,6
155,207,4,16024,160,3,23,2017,36,5
1786,147,5,14448,206,7,23,2020,87,7
2753,8,1,14839,648,1,2,2015,153,1
480,382,7,28120,331,2,3,2018,70,4
2075,96,8,11195,448,8,12,2003,65,5
2734,62,2,2428,101,5,41,2015,65,6
2925,59,8,9719,90,3,14,2005,180,5
2246,33,1,15425,568,8,24,2018,57,1
76,248,6,13557,426,5,40,2017,187,5
1804,200,8,2402,360,3,40,2007,194,6
837,13,9,29065,589,8,35,2011,67,4
396,253,7,11918,170,4,17,2021,146,7
448,366,2,13672,632,1,27,2006,141,1
455,253,8,959,462,9,18,2012,132,6
1676,164,9,14664,366,7,41,2003,116,3
1579,298,5,16796,639,8,37,2001,190,7
1620,55,1,19296,170,10,38,2012,192,3
1671,287,7,8425,691,6,46,2014,113,2
2687,302,9,5951,160,8,3,2007,32,3
1824,219,6,130,577,9,28,2006,192,4
542,309,7,3704,552,2,5,2013,79,1
2817,10,8,21191,280,9,16,2013,74,2
1068,101,1,1932,296,7,50,2009,74,5
1774,6,10,26966,416,4,19,2004,75,4
2474,284,1,1339,298,6,28,2000,141,2
2798,38,9,15694,87,9,23,2004,140,2
365,388,3,23440,435,3,16,2000,43,2
969,402,10,19492,406,3,42,2017,126,4
607,19,10,21946,426,4,23,2012,127,5
2534,155,8,25194,177,10,15,2005,68,1
884,128,9,168,365,9,26,2011,94,4
2704,254,4,18392,560,1,49,2019,195,5
1979,435,5,12524,229,3,30,2007,167,4
703,427,4,21085,135,8,18,2018,160,1
2789,296,4,19764,248,7,29,2012,4,7
1723,47,6,22621,334,5,1,2021,98,3
1455,268,5,3324,469,8,19,2008,150,2
2405,255,4,22833,473,7,15,2014,110,1
2707,298,10,13128,504,4,21,2021,14,6
1877,248,5,24720,586,4,33,2017,108,2
589,292,8,20441,86,9,19,2008,196,2
368,191,6,10481,132,2,4,2006,76,3
958,222,7,3264,631,5,49,2012,100,5
1720,442,2,22463,609,9,49,2018,37,1
2098,290,4,9554,121,2,27,2020,50,2
493,120,9,5604,321,5,17,2000,29,2
101,366,10,8592,473,9,10,2014,117,1
413,114,3,13205,415,4,15,2001,69,6
1809,351,10,11415,640,3,46,2004,126,3
2643,316,10,21712,411,1,23,2019,31,4
1235,347,2,22251,652,10,35,2007,59,2
1881,166,2,2696,327,8,28,2021,44,4
2275,47,9,10449,670,3,25,2000,21,4
1610,46,9,18645,700,9,36,2004,60,2
1003,128,2,14028,308,1,27,2014,134,7
1225,175,5,7564,688,5,13,2005,51,4
1360,232,3,27830,88,8,4,2021,31,5
2174,97,2,18816,678,2,27,2001,4,1
168,3,7,28446,683,4,12,2000,116,4
1390,125,10,20119,140,4,31,2015,118,4
1411,85,3,22121,243,8,37,2013,165,3
1450,348,2,271,115,3,40,2003,139,6
1184,253,2,27606,483,9,27,2002,25,6
696,304,3,19992,272,2,34,2019,40,1
605,178,7,20873,437,2,4,2010,61,1
1013,102,1,6047,503,8,6,2005,41,5
617,438,5,11556,205,10,47,2011,94,5
2837,146,6,10829,413,9,5,2001,34,7
2175,360,8,2310,573,6,39,2008,88,2
1584,293,10,17313,383,9,50,2016,10,5
493,39,2,15114,131,1,18,2006,155,4
842,341,1,14059,149,5,30,2009,2,1
484,367,3,24476,576,9,8,2005,165,4
29,255,1,22175,289,4,3,2004,132,7
2960,401,10,9996,371,4,29,2020,138,5
1771,261,1,6377,603,2,37,2018,1,5
2419,306,7,18582,381,5,37,2010,142,6
1875,141,10,20500,343,5,35,2013,101,4
2736,210,3,10566,400,2,27,2021,147,1
906,261,9,18499,256,1,39,2012,81,7
2597,383,9,6680,560,5,4,2013,200,6
1064,393,5,9149,442,8,1,2002,64,6
381,324,10,21864,500,3,22,2002,158,5
1967,141,8,11813,561,10,4,2012,150,2
619,389,4,5831,302,4,12,2021,186,1
2695,51,7,22348,457,9,12,2005,39,2
1466,169,3,8949,134,9,36,2002,129,7
2039,245,8,20339,427,5,7,2011,54,7
2041,408,4,7929,94,3,15,2021,17,2
2580,214,10,7147,323,1,14,2005,172,7
674,226,7,9622,232,9,37,2012,195,1
101,382,4,17440,510,1,18,2013,149,5
2059,3,1,24077,75,10,33,2014,118,7
1107,35,5,29186,392,10,18,2005,133,5
1249,330,3,16069,211,3,18,2002,6,2
543,85,6,13241,158,2,11,2019,20,1
2193,229,6,10069,581,5,32,2005,95,4
2969,326,7,10162,620,4,42,2010,79,5
832,263,3,12740,648,2,5,2015,62,1
230,355,6,14180,215,6,40,2018,140,1
765,326,3,22592,467,3,39,2020,119,2
2613,223,2,20769,484,7,39,2015,50,5
2615,223,7,6397,275,6,14,2016,89,2
1308,8,5,27277,88,2,13,2021,183,5
524,309,7,24030,406,10,16,2021,200,1
1735,192,9,6952,626,5,37,2007,37,4
2824,28,10,12199,379,5,44,2010,26,4
1764,336,7,22682,322,2,12,2002,155,2
1850,403,1,22227,615,3,27,2011,14,7
1705,432,8,17911,510,2,48,2006,55,1
375,48,9,12067,244,9,33,2004,100,2
1655,391,10,864,238,3,23,2001,157,2
2109,388,10,8416,401,8,26,2003,116,4
645,239,7,16821,566,1,25,2003,156,7
1924,330,8,9331,325,7,41,2016,80,7
1414,421,3,19635,160,10,28,2005,1,5
406,392,9,25231,432,5,24,2000,98,7
1697,77,5,23422,168,4,2,2015,132,2
1252,1,10,2413,686,7,32,2019,103,6
1350,23,2,8092,182,8,15,2016,108,1
303,106,8,14664,598,8,47,2011,8,5
2578,295,2,25239,377,5,19,2010,119,4
2791,349,8,10616,310,9,47,2015,83,6
1324,446,8,14035,225,5,10,2012,84,6
1232,19,5,16332,311,9,36,2016,140,7
2663,234,5,13774,540,2,2,2013,67,7
1519,50,2,3910,295,3,1,2014,21,4
1354,439,2,6229,133,1,21,2009,194,1
255,120,4,17785,514,1,37,2019,86,3
2079,30,10,13278,386,10,21,2012,91,4
2613,49,4,29121,418,10,27,2002,5,1
2282,75,2,10183,452,10,35,2002,133,2
203,87,1,28189,581,4,10,2011,134,1
2457,58,7,22482,493,7,50,2017,48,1
1784,313,6,29298,368,2,42,2018,183,2
2701,20,3,10477,216,3,3,2021,171,3
2040,102,10,12367,243,8,35,2021,10,6
2830,182,6,15853,176,7,18,2012,122,7
2204,366,2,15041,417,4,19,2010,85,1
1267,8,8,7454,327,5,4,2014,60,2
856,125,5,13775,320,2,42,2000,84,2
276,267,3,14331,481,10,29,2019,21,7
2214,43,5,24685,244,5,22,2000,16,7
758,367,2,26974,561,6,22,2012,140,7
331,436,5,17395,346,9,29,2021,129,6
2262,313,3,23321,232,5,49,2019,181,3
1117,308,4,13341,416,7,21,2010,125,6
524,325,6,27398,221,6,50,2008,87,1
119,170,7,20277,459,4,2,2012,61,5
752,139,4,6920,561,2,29,2002,162,3
440,33,9,5694,494,8,24,2007,171,1
2361,151,1,23502,116,1,29,2007,86,7
908,346,2,5366,462,4,7,2019,16,7
337,411,2,11290,158,4,25,2001,72,1
1201,198,6,9028,657,8,40,2016,88,2
2918,267,10,15281,514,3,44,2021,195,7
120,374,10,21150,411,2,48,2015,14,6
2113,166,6,11437,282,5,36,2012,52,6
1215,187,5,15397,281,6,14,2011,136,6
2588,125,3,12574,314,6,21,2021,174,3
872,187,9,18237,194,4,7,2008,111,3
956,221,4,7183,630,6,22,2015,9,4
37,303,2,29889,97,1,41,2017,199,5
2570,431,7,3706,346,2,10,2012,164,5
2624,191,8,23745,90,6,18,2012,102,1
449,345,7,22359,159,3,46,2017,194,5
1948,88,2,12761,658,3,13,2007,146,3
1845,402,3,21616,514,3,1,2010,1,4
338,427,5,29262,521,2,18,2007,195,3
921,304,7,13969,191,10,17,2019,83,3
2983,430,5,27301,632,3,23,2018,7,3
1840,118,10,5514,363,2,46,2021,176,6
1347,61,7,9675,392,1,7,2005,28,2
1085,371,8,17597,458,9,34,2019,117,7
2158,420,9,26887,125,7,23,2000,172,7
801,267,10,17069,337,10,16,2021,169,3
2978,102,7,20108,566,8,1,2017,63,6
1365,98,9,1208,221,1,24,2009,34,3
1645,353,4,2263,247,8,9,2004,3,7
1628,13,2,4358,679,1,35,2006,194,6
1275,406,2,7333,84,8,34,2002,91,5
1148,117,7,6488,524,2,15,2016,66,4
783,78,4,7198,310,6,49,2001,89,7
1988,289,4,7041,673,4,24,2001,86,5
2782,244,2,23112,507,1,25,2016,162,4
2260,351,9,265,700,6,27,2018,24,4
2899,22,1,26463,235,5,13,2014,87,4
2016,352,6,8879,361,4,31,2012,34,4
2479,392,7,10227,144,1,36,2002,107,4
1456,347,10,22854,328,10,44,2015,19,4
1955,389,3,26423,289,1,36,2003,114,1
1711,117,10,12944,360,4,31,2017,6,1
1980,133,1,7955,116,9,44,2018,67,7
2639,270,4,27981,526,3,1,2008,44,7
749,207,4,17165,367,7,43,2018,43,2
2926,374,2,28302,535,3,17,2006,151,6
1754,293,3,6077,357,3,49,2008,26,1
2822,89,3,25318,407,2,43,2001,160,2
1431,277,2,4385,295,1,7,2019,135,2
213,130,9,18534,298,5,32,2005,148,6
1933,298,5,8694,481,8,43,2016,102,3
1673,292,3,26297,678,3,32,2007,57,2
1687,208,9,23666,555,1,48,2008,77,1
1929,329,9,16613,426,3,19,2006,2,7
1430,249,10,4507,591,4,1,2015,42,1
1995,221,1,28411,558,6,10,2014,7,1
446,238,2,19370,97,10,4,2008,179,4
2281,359,3,25728,516,5,15,2016,50,7
1011,54,1,814,550,7,41,2007,140,7
2494,398,5,12995,193,10,19,2017,154,1
1617,327,2,4555,243,7,39,2019,50,1
2997,396,3,10103,343,3,25,2017,47,1
2201,244,3,28149,282,3,34,2007,85,2
1888,446,1,13812,186,9,30,2021,175,1
1489,32,3,25987,83,6,9,2010,115,7
2951,206,4,11391,700,9,37,2021,159,5
1410,160,3,24438,575,7,31,2013,3,5
2391,154,6,26962,692,5,8,2004,166,1
2996,301,5,12804,448,3,21,2005,11,6
2139,325,3,20077,546,5,4,2003,44,4
563,67,8,593,552,6,30,2014,50,3
2278,180,6,15311,649,9,40,2020,92,2
1441,260,4,21599,211,10,23,2009,136,5
177,60,8,3356,287,10,45,2005,56,7
1417,85,7,4703,129,10,33,2010,136,3
9,103,2,22962,555,6,39,2020,48,4
1961,395,6,10545,264,7,13,2016,154,6
1443,231,1,27000,121,10,39,2016,155,2
2967,191,4,5743,215,5,2,2018,141,5
2956,345,1,12164,520,9,28,2021,66,1
1651,324,9,3097,462,9,10,2020,30,7
1114,378,4,15439,609,10,31,2009,12,1
1191,261,9,20252,500,1,22,2016,25,5
45,135,2,7446,417,1,36,2005,109,5
839,167,10,19176,367,3,30,2019,41,5
2372,202,6,10726,614,7,47,2018,40,4
1534,430,10,3911,204,9,44,2000,54,3
597,53,9,21125,668,10,36,2005,98,1
1618,294,7,19989,496,7,32,2013,70,5
1201,37,1,19558,199,3,18,2020,164,4
2595,307,9,7723,507,10,6,2005,141,3
1760,366,10,26861,648,5,33,2007,72,1
193,136,9,22116,698,8,29,2007,103,2
305,149,4,16989,79,9,22,2017,192,5
1325,23,2,26003,593,4,50,2017,124,2
2570,233,7,1126,501,9,40,2003,44,7
587,18,1,12018,306,4,8,2015,118,3
2021,231,3,18282,262,9,24,2002,116,1
2841,263,1,18845,240,7,24,2011,25,7
2584,317,7,17640,437,7,17,2015,198,1
70,213,9,4636,523,8,12,2018,139,1
2212,18,4,12397,665,10,38,2015,90,7
1431,347,7,14214,483,7,2,2002,141,1
1802,46,7,8203,603,7,30,2002,41,6
1522,385,10,6926,284,5,25,2006,180,7
2621,400,9,5693,222,5,4,2012,18,7
649,216,9,11600,565,5,48,2010,19,6
1522,238,7,21047,172,9,22,2017,142,2
928,358,8,205,309,1,18,2004,167,2
1640,188,6,5232,656,8,13,2016,38,4
1922,124,3,12349,691,10,16,2019,56,6
2362,378,8,1846,193,4,40,2018,69,5
1182,112,2,25138,76,5,46,2004,99,2
564,168,4,9788,604,9,13,2000,92,2
227,294,7,15330,164,4,38,2021,77,5
749,104,1,26091,446,6,29,2014,103,7
173,293,8,6065,375,4,39,2014,161,2
1807,207,5,27181,482,1,41,2016,102,5
2334,334,2,12640,280,8,44,2015,9,6
451,162,5,2409,176,9,4,2016,191,3
1967,289,6,21699,120,5,7,2012,176,1
1096,120,8,12234,95,1,16,2017,179,5
1290,165,10,28306,365,3,23,2018,87,6
1914,162,4,3519,387,9,31,2017,81,5
1648,443,2,14928,670,8,11,2006,133,4
357,195,6,16562,563,1,21,2005,177,4
180,62,9,2431,324,9,11,2014,185,2
2497,144,5,16394,298,10,50,2017,131,4
165,368,8,979,438,7,24,2013,29,3
1061,303,10,6543,132,10,40,2014,56,2
833,412,5,10858,203,5,34,2011,6,1
2299,85,5,1813,381,3,24,2019,25,4
431,154,9,10527,186,10,10,2007,167,1
566,180,6,7505,295,1,2,2018,45,4
1484,180,9,15490,412,1,33,2018,122,4
1085,186,7,26313,459,6,28,2011,147,7
1461,296,4,5336,310,1,49,2013,70,1
965,199,7,225,670,10,38,2007,59,1
2168,235,7,21000,613,3,43,2005,100,1
2792,10,8,20311,439,2,39,2010,160,6
2423,30,8,12218,502,6,40,2016,15,7
24,15,9,2720,368,8,46,2018,23,7
1220,146,1,16197,512,7,7,2008,69,6
1050,303,9,407,89,3,46,2020,54,2
976,68,9,20649,551,3,28,2006,195,1
477,187,1,10912,411,10,49,2016,49,1
991,121,4,11139,643,6,18,2015,136,2
2992,15,10,11846,699,5,36,2005,82,3
186,283,4,17211,191,10,24,2002,48,6
1382,222,4,14349,261,9,43,2018,24,2
379,339,9,5771,529,9,49,2017,85,3
2151,310,1,14740,385,6,37,2001,87,7
986,109,3,21,187,4,32,2020,105,2
1,359,1,11581,656,8,34,2020,132,5
108,129,3,2297,195,5,19,2004,120,7
1375,403,10,14432,267,3,5,2001,137,4
2914,53,5,5038,339,7,34,2018,200,6
46,344,7,9163,549,9,40,2008,24,2
774,366,9,21982,367,7,22,2007,47,4
845,43,1,21127,622,7,40,2006,46,4
1785,58,7,20208,577,1,12,2007,68,5
1068,51,10,29395,677,5,33,2001,124,2
393,156,8,5142,405,5,35,2007,82,1
869,102,9,15016,364,9,7,2016,157,4
394,213,5,1259,556,9,36,2008,105,5
1503,69,3,10465,169,1,4,2014,141,5
1592,290,4,3541,574,5,7,2018,31,6
834,262,9,12108,518,1,8,2019,68,6
2740,4,6,18998,268,1,33,2015,40,5
533,145,9,23403,259,8,10,2001,96,2
1463,134,3,13714,443,3,49,2013,166,6
1579,4,5,2983,668,6,44,2011,192,6
1925,87,2,25685,454,7,12,2002,83,2
1672,289,1,4727,204,3,35,2011,121,6
1684,44,5,2528,80,2,13,2010,122,2
717,284,8,15795,661,10,16,2020,19,1
834,370,5,29352,134,9,44,2015,56,3
2543,271,7,7414,509,2,22,2015,185,6
2357,405,3,7109,144,2,17,2012,80,4
1261,136,4,23074,223,3,41,2000,103,5
2371,52,7,85,547,1,49,2021,175,1
1317,88,8,3826,224,5,42,2016,28,4
676,96,2,25421,508,4,31,2004,54,2
1343,196,6,20637,315,10,21,2017,200,7
202,112,3,11840,610,5,21,2009,139,1
1560,241,6,16908,629,5,30,2009,170,5
994,144,3,18471,189,1,49,2010,124,5
215,36,10,27093,307,1,3,2002,187,1
1483,389,2,20587,511,3,37,2015,188,7
577,24,6,16010,554,5,45,2017,71,7
2016,113,1,14602,212,10,10,2019,4,3
2297,228,3,26841,266,8,19,2013,29,7
2836,143,10,4291,433,3,47,2010,88,7
1798,85,8,3833,226,1,5,2016,130,4
972,38,6,27937,650,9,19,2005,151,1
539,120,9,11918,534,10,12,2016,82,7
671,161,6,13149,693,4,24,2016,167,3
2906,429,3,29651,267,10,2,2001,166,7
1559,1,1,5905,575,8,26,2014,121,4
1387,358,6,6712,455,10,1,2002,135,6
1188,133,4,25684,692,3,33,2014,64,2
2523,155,4,15833,513,2,49,2011,45,4
2488,244,7,20169,158,8,44,2007,24,5
1912,25,7,25772,492,7,6,2014,187,1
2065,134,7,3696,653,1,45,2011,104,3
746,106,6,22866,567,2,38,2006,38,3
1469,69,4,28103,236,10,41,2013,148,3
666,439,1,266,130,3,4,2007,13,4
1824,303,5,23811,634,3,39,2018,74,2
1540,389,2,16097,387,3,6,2000,142,2
273,48,3,21510,437,3,20,2011,117,7
137,219,8,26594,316,6,22,2007,53,5
2094,199,3,5150,173,1,30,2010,136,3
188,63,5,5263,561,2,16,2014,134,3
736,45,5,28398,377,4,22,2018,93,4
1499,39,6,20366,355,8,1,2012,60,1
1151,400,2,22657,487,4,18,2004,65,5
1671,161,6,20543,310,8,31,2013,105,1
1701,260,7,9679,437,8,42,2014,129,2
1860,306,5,10406,546,3,41,2002,129,7
2882,67,4,7157,700,2,49,2018,82,2
1832,32,8,2256,402,5,30,2003,51,5
329,288,6,28697,532,5,15,2016,18,4
2328,372,8,7275,102,8,42,2009,56,1
1028,88,4,24212,449,6,22,2009,180,4
2234,359,3,21754,414,1,45,2003,180,3
155,432,8,20628,530,1,14,2004,173,1
1342,278,2,11822,403,10,27,2021,68,7
2198,441,9,23012,542,1,21,2020,111,6
1991,292,7,24715,628,4,15,2004,95,2
2840,363,3,9959,230,9,14,2010,193,2
1342,427,1,15210,278,3,40,2006,29,3
2934,396,6,5062,536,3,15,2010,150,4
2025,413,4,7381,457,6,38,2008,117,7
206,416,2,6045,536,2,30,2002,152,1
2475,189,3,14414,105,2,13,2007,29,7
916,397,8,18878,411,6,29,2008,171,3
268,187,6,23730,499,6,25,2017,93,3
118,384,4,18700,231,9,5,2011,115,2
2271,313,2,17846,531,4,37,2021,123,1
190,86,10,16796,200,2,21,2000,108,3
1540,68,10,25251,538,10,50,2000,87,1
67,294,5,1518,354,10,18,2017,70,5
2734,368,7,26372,149,8,25,2011,74,2
941,421,6,759,625,5,20,2006,35,2
2062,431,1,25322,284,1,39,2003,69,4
391,61,3,14189,155,10,42,2020,177,7
1590,224,2,26128,116,6,10,2002,104,7
2730,136,1,13341,645,5,38,2002,15,4
2834,56,1,23172,601,10,30,2012,110,6
1291,287,3,23020,658,6,2,2008,124,5
1367,108,4,20056,454,6,8,2013,107,1
828,292,6,22222,302,9,50,2016,71,6
916,18,8,23837,605,1,15,2000,175,4
1240,202,2,29839,577,2,18,2001,120,3
1627,76,1,12486,419,6,39,2001,92,4
2439,256,7,16971,541,4,8,2008,118,6
1646,387,2,1738,614,4,34,2001,97,2
2003,156,1,15953,567,5,20,2007,39,4
302,410,4,10884,608,10,20,2011,21,1
1056,306,9,14352,185,1,24,2013,10,4
1311,137,4,755,374,3,10,2019,177,4
2490,142,5,11242,324,9,44,2017,164,2
441,357,10,23523,543,3,21,2009,111,6
1656,389,1,15191,95,8,29,2010,122,2
501,242,8,9298,438,10,46,2004,87,4
1086,351,10,17151,585,8,10,2004,186,4
2949,313,8,1359,654,6,27,2004,151,3
1404,109,10,15079,320,3,38,2008,148,5
240,80,8,4995,640,5,35,2007,113,4
2395,279,8,2182,691,8,46,2012,197,6
2887,127,7,1989,373,7,30,2013,77,6
622,226,4,11108,493,4,19,2001,137,7
804,208,9,5857,431,7,48,2000,85,2
1037,164,7,25532,109,6,42,2005,27,6
1267,296,6,19786,369,1,14,2009,140,3
1343,415,7,12903,254,2,37,2006,97,4
1276,240,9,26829,153,4,40,2019,150,4
2550,346,8,9045,699,7,46,2003,138,6
1506,384,1,19995,295,8,26,2002,100,1
396,325,9,17172,360,9,18,2016,193,1
2698,75,2,6085,226,9,27,2000,2,1
1479,99,5,17301,332,6,28,2001,95,6
1708,208,3,29783,458,4,8,2021,165,7
1626,318,7,19142,403,4,48,2001,152,3
1866,254,3,14651,285,10,32,2020,85,3
1829,57,9,28967,91,9,21,2003,16,4
1814,360,4,25215,320,6,24,2002,40,7
1596,265,2,9130,452,9,21,2010,163,1
2279,51,2,7462,99,8,11,2003,167,6
1609,322,7,4213,194,9,18,2011,139,7
2052,262,5,9730,584,9,9,2016,82,3
2880,303,2,11639,412,9,45,2020,68,5
2942,333,3,10338,615,3,27,2014,137,6
146,385,2,3847,698,1,40,2020,130,2
341,391,9,3151,553,4,34,2021,147,1
932,275,3,7181,173,8,35,2015,160,1
78,346,9,970,655,9,49,2005,60,2
86,44,7,28960,95,5,19,2016,21,4
1940,374,3,4944,182,8,15,2020,18,4
492,40,10,3870,166,1,7,2003,70,6
1658,69,2,27622,165,1,10,2013,187,3
2910,195,7,23426,462,4,48,2013,82,6
503,25,5,4796,228,2,7,2001,142,3
1683,21,8,3113,509,5,25,2018,156,5
2713,121,8,21360,646,4,29,2017,74,4
1356,28,3,25890,302,3,14,2012,177,4
2874,212,3,1064,134,3,21,2009,100,4
6,68,6,14427,90,2,4,2006,5,2
1762,40,2,29123,689,3,21,2020,79,6
912,258,10,21789,257,5,32,2015,82,4
2434,310,7,15942,315,4,25,2013,36,6
2272,337,8,27028,262,2,14,2017,4,1
2623,30,5,19133,436,1,29,2008,187,5
2937,274,3,26710,689,10,43,2021,179,3
1638,73,9,11775,376,7,32,2010,68,3
248,263,10,11781,313,6,19,2019,79,4
1780,249,9,23019,568,1,10,2012,83,4
2328,431,6,6519,257,10,8,2008,152,4
1349,18,1,10098,310,2,29,2011,121,5
966,206,9,13785,205,7,48,2019,91,7
19,238,6,18831,303,2,28,2013,97,5
1666,195,4,11026,458,7,31,2011,135,3
2862,160,7,1656,362,6,25,2005,159,2
1700,10,3,15573,90,5,35,2005,38,4
1344,11,1,4865,217,7,25,2000,26,5
113,155,4,19493,317,1,25,2011,198,5
747,264,6,17056,372,10,3,2010,119,1
2459,297,6,6260,503,2,11,2019,32,1
867,53,4,14738,355,2,7,2001,39,7
690,96,4,18111,452,8,12,2016,61,4
605,280,6,22192,229,10,18,2007,124,7
534,365,8,5919,397,5,3,2015,182,4
526,439,5,22652,276,2,11,2014,185,3
2801,156,3,14112,165,4,16,2015,64,1
1804,32,2,14173,214,9,48,2002,153,2
1260,414,1,1283,633,6,23,2019,186,5
1592,428,4,12558,475,2,41,2011,129,2
2919,375,1,13657,197,1,47,2019,97,4
1404,383,5,12365,162,6,49,2005,39,7
2913,389,10,11379,300,10,36,2006,57,6
1668,64,3,19108,406,5,24,2017,186,7
72,17,4,27993,420,8,12,2015,25,4
1419,163,6,21171,260,5,20,2020,85,6
2289,270,10,23785,77,7,31,2011,29,7
26,440,6,6206,671,10,44,2010,68,1
2858,322,5,5175,277,7,34,2009,159,7
941,89,4,19418,211,10,15,2012,6,5
2005,207,8,13458,245,9,22,2018,110,2
696,77,5,20036,305,3,29,2006,41,1
1859,30,6,4273,390,3,36,2014,6,5
2571,81,2,14800,498,7,2,2007,162,5
409,75,1,22925,360,6,46,2003,29,3
460,74,3,630,435,1,42,2012,103,1
2973,48,1,29170,333,9,22,2003,78,3
1178,258,7,12324,316,1,13,2006,80,7
2968,364,3,6546,358,6,40,2003,18,4
1682,436,3,22936,257,1,3,2002,79,5
32,280,1,24472,346,4,46,2002,103,1
2172,105,6,909,411,10,34,2011,131,7
1303,398,1,18216,273,1,17,2007,130,4
1707,360,5,41,182,1,4,2019,48,2
664,392,4,18749,80,10,18,2009,141,2
1461,402,3,2855,444,4,44,2008,87,7
432,385,2,15149,137,7,36,2007,194,6
383,421,4,3057,272,9,35,2020,171,1
2346,27,6,8670,168,7,11,2017,119,2
2391,429,3,18180,172,1,25,2002,189,3
120,402,4,4860,630,3,49,2019,7,4
865,201,2,23170,368,5,11,2011,157,3
1289,234,2,19929,496,4,28,2017,78,7
1163,133,2,25575,599,1,24,2011,172,2
2735,345,8,10772,673,3,19,2002,101,4
2353,422,4,13232,256,8,41,2009,121,2
608,54,10,17182,635,5,41,2004,75,3
1549,384,1,20003,267,6,1,2014,193,5
1903,173,5,22753,121,7,32,2005,156,2
750,220,4,7153,587,3,29,2018,15,3
2177,36,3,3633,379,3,48,2005,149,4
1794,143,2,2323,437,1,44,2021,142,7
2571,288,5,20983,676,6,45,2006,183,2
967,95,10,15410,104,2,34,2019,43,3
2139,71,5,11407,545,2,8,2007,190,1
779,150,5,8860,120,4,26,2020,153,3
2418,274,5,18000,564,8,37,2021,112,7
1810,203,10,12817,270,7,13,2019,175,1
2610,115,4,17418,672,1,14,2010,10,4
1885,150,10,7744,514,3,21,2001,102,3
2639,209,3,23881,480,1,34,2000,135,4
1978,170,8,6755,601,5,30,2002,94,3
182,210,10,8838,180,7,47,2011,59,4
2642,64,7,14277,347,6,29,2011,78,1
2377,282,4,19050,502,2,38,2017,117,7
2526,365,4,3079,618,4,15,2019,20,1
927,6,4,18564,401,1,39,2003,187,6
45,243,1,11301,168,3,15,2013,36,4
467,79,5,5564,512,2,4,2016,127,1
2098,176,5,24381,393,4,46,2008,78,7
2691,440,4,18376,143,4,11,2001,58,4
446,20,4,4388,438,5,47,2001,134,6
2275,399,9,20972,296,2,2,2003,128,1
1696,437,6,18930,641,6,10,2016,111,7
990,176,2,2851,326,10,25,2006,141,7
794,399,9,4226,588,3,35,2002,170,7
10,233,5,18117,521,3,43,2011,49,7
1010,417,10,2394,449,7,35,2009,167,1
1269,294,8,23825,564,5,42,2004,91,6
2496,238,9,23587,654,1,5,2018,115,3
92,380,10,1851,287,4,40,2000,11,3
708,16,2,22416,315,8,28,2014,148,6
1526,444,9,25832,297,4,4,2008,14,3
567,341,6,4882,305,2,6,2015,97,6
1499,263,4,23002,391,2,17,2021,194,6
2146,251,4,14954,429,6,3,2016,115,7
2679,30,1,29334,112,2,45,2016,37,4
