city,date,rate,state
Bengaluru,2018-01-17,72.49,Karnataka
Bengaluru,2018-01-18,72.66,Karnataka
Bengaluru,2018-01-19,72.8,Karnataka
Bengaluru,2018-01-22,73.35,Karnataka
Bengaluru,2018-01-23,73.5,Karnataka
Bengaluru,2018-01-25,73.61,Karnataka
Bengaluru,2018-01-29,73.97,Karnataka
Bengaluru,2018-01-30,74.05,Karnataka
Bengaluru,2018-02-01,74.18,Karnataka
Bengaluru,2018-02-02,74.23,Karnataka
Bengaluru,2018-02-05,74.45,Karnataka
Bengaluru,2018-02-06,74.52,Karnataka
Bengaluru,2018-02-08,74.51,Karnataka
Bengaluru,2018-02-09,74.49,Karnataka
Bengaluru,2018-02-12,74.14,Karnataka
Bengaluru,2018-02-13,74.07,Karnataka
Bengaluru,2018-02-15,73.92,Karnataka
Bengaluru,2018-02-16,73.64,Karnataka
Bengaluru,2018-02-19,73.03,Karnataka
Bengaluru,2018-02-20,72.83,Karnataka
Bengaluru,2018-02-21,72.82,Karnataka
Bengaluru,2018-02-22,72.8,Karnataka
Bengaluru,2018-02-23,72.71,Karnataka
Bengaluru,2018-02-26,72.63,Karnataka
Bengaluru,2018-02-27,72.61,Karnataka
Bengaluru,2018-03-01,72.74,Karnataka
Bengaluru,2018-03-02,72.93,Karnataka
Bengaluru,2018-03-05,73.51,Karnataka
Bengaluru,2018-03-06,73.58,Karnataka
Bengaluru,2018-03-09,73.62,Karnataka
Bengaluru,2018-03-12,73.64,Karnataka
Bengaluru,2018-03-13,73.66,Karnataka
Bengaluru,2018-03-15,73.64,Karnataka
Bengaluru,2018-03-16,73.56,Karnataka
Bengaluru,2018-03-19,73.38,Karnataka
Bengaluru,2018-03-20,73.39,Karnataka
Bengaluru,2018-03-22,73.45,Karnataka
Bengaluru,2018-03-23,73.49,Karnataka
Bengaluru,2018-03-26,73.99,Karnataka
Bengaluru,2018-03-27,74.1,Karnataka
Bengaluru,2018-03-29,74.29,Karnataka
Bengaluru,2018-03-30,74.52,Karnataka
Bengaluru,2018-04-02,75.03,Karnataka
Bengaluru,2018-04-03,75.16,Karnataka
Bengaluru,2018-04-05,75.19,Karnataka
Bengaluru,2018-04-09,75.2,Karnataka
Bengaluru,2018-04-10,75.19,Karnataka
Bengaluru,2018-04-12,75.15,Karnataka
Bengaluru,2018-04-13,75.12,Karnataka
Bengaluru,2018-04-16,75.23,Karnataka
Bengaluru,2018-04-19,75.28,Karnataka
Bengaluru,2018-04-20,75.29,Karnataka
Bengaluru,2018-04-23,75.72,Karnataka
Bengaluru,2018-04-24,75.86,Karnataka
Bengaluru,2018-05-14,76.04,Karnataka
Bengaluru,2018-05-15,76.2,Karnataka
Bengaluru,2018-05-16,76.35,Karnataka
Bengaluru,2018-05-17,76.58,Karnataka
Bengaluru,2018-05-18,76.04,Karnataka
Bengaluru,2018-05-21,77.85,Karnataka
Bengaluru,2018-05-22,78.16,Karnataka
Bengaluru,2018-05-23,78.47,Karnataka
Bengaluru,2018-05-24,78.77,Karnataka
Bengaluru,2018-05-25,79.14,Karnataka
Bengaluru,2018-05-26,79.28,Karnataka
Bengaluru,2018-05-27,79.44,Karnataka
Bengaluru,2018-05-28,79.59,Karnataka
Bengaluru,2018-05-29,79.75,Karnataka
Bengaluru,2018-05-31,79.67,Karnataka
Bengaluru,2018-06-01,79.61,Karnataka
Bengaluru,2018-06-02,79.52,Karnataka
Bengaluru,2018-06-03,79.43,Karnataka
Bengaluru,2018-06-04,79.27,Karnataka
Bengaluru,2018-06-05,79.14,Karnataka
Bengaluru,2018-06-06,79.03,Karnataka
Bengaluru,2018-06-07,78.94,Karnataka
Bengaluru,2018-06-08,78.72,Karnataka
Bengaluru,2018-06-09,78.31,Karnataka
Bengaluru,2018-06-10,78.07,Karnataka
Bengaluru,2018-06-11,77.86,Karnataka
Bengaluru,2018-06-12,77.71,Karnataka
Bengaluru,2018-06-15,77.63,Karnataka
Bengaluru,2018-06-19,77.55,Karnataka
Bengaluru,2018-06-21,77.43,Karnataka
Bengaluru,2018-06-22,77.29,Karnataka
Bengaluru,2018-06-23,77.2,Karnataka
Bengaluru,2018-06-24,77.06,Karnataka
Bengaluru,2018-06-25,76.95,Karnataka
Bengaluru,2018-06-26,76.81,Karnataka
Bengaluru,2018-07-05,76.97,Karnataka
Bengaluru,2018-07-06,77.12,Karnataka
Bengaluru,2018-07-09,77.64,Karnataka
Bengaluru,2018-07-10,77.81,Karnataka
Bengaluru,2018-07-12,77.87,Karnataka
Bengaluru,2018-07-13,78.05,Karnataka
Bengaluru,2018-07-16,79.3,Karnataka
Bengaluru,2018-07-20,79.14,Karnataka
Bengaluru,2018-07-23,78.8,Karnataka
Bengaluru,2018-07-24,78.73,Karnataka
Bengaluru,2018-07-30,78.75,Karnataka
Bengaluru,2018-07-31,78.81,Karnataka
Bengaluru,2018-08-02,78.95,Karnataka
Bengaluru,2018-08-03,79.03,Karnataka
Bengaluru,2018-08-06,79.51,Karnataka
Bengaluru,2018-08-07,79.61,Karnataka
Bengaluru,2018-08-13,79.69,Karnataka
Bengaluru,2018-08-16,79.74,Karnataka
Bengaluru,2018-08-20,80.05,Karnataka
Bengaluru,2018-08-21,80.15,Karnataka
Bengaluru,2018-08-24,80.24,Karnataka
Bengaluru,2018-08-25,74.39,Karnataka
Bengaluru,2018-08-26,74.47,Karnataka
Bengaluru,2018-08-27,80.49,Karnataka
Bengaluru,2018-08-28,80.64,Karnataka
Bengaluru,2018-08-29,80.77,Karnataka
Bengaluru,2018-08-30,80.89,Karnataka
Bengaluru,2018-08-31,81.12,Karnataka
Bengaluru,2018-09-03,81.82,Karnataka
Bengaluru,2018-09-04,81.98,Karnataka
Bengaluru,2018-09-06,82.19,Karnataka
Bengaluru,2018-09-07,82.69,Karnataka
Bengaluru,2018-09-10,83.46,Karnataka
Bengaluru,2018-09-11,83.6,Karnataka
Bengaluru,2018-09-13,83.74,Karnataka
Bengaluru,2018-09-14,84.03,Karnataka
Bengaluru,2018-09-15,84.39,Karnataka
Bengaluru,2018-09-16,84.68,Karnataka
Bengaluru,2018-09-17,84.84,Karnataka
Bengaluru,2018-09-18,82.91,Karnataka
Bengaluru,2018-09-20,82.97,Karnataka
Bengaluru,2018-09-21,83.08,Karnataka
Bengaluru,2018-09-23,83.35,Karnataka
Bengaluru,2018-09-24,83.47,Karnataka
Bengaluru,2018-09-25,83.61,Karnataka
Bengaluru,2018-09-27,83.75,Karnataka
Bengaluru,2018-09-28,83.97,Karnataka
Bengaluru,2018-09-30,84.24,Karnataka
Bengaluru,2018-10-01,84.47,Karnataka
Bengaluru,2018-10-02,84.58,Karnataka
Bengaluru,2018-10-04,84.72,Karnataka
Bengaluru,2018-10-05,82.19,Karnataka
Bengaluru,2018-10-06,82.37,Karnataka
Bengaluru,2018-10-07,82.52,Karnataka
Bengaluru,2018-10-08,82.73,Karnataka
Bengaluru,2018-10-09,82.96,Karnataka
Bengaluru,2018-10-11,83.06,Karnataka
Bengaluru,2018-10-12,83.18,Karnataka
Bengaluru,2018-10-13,83.37,Karnataka
Bengaluru,2018-10-14,83.43,Karnataka
Bengaluru,2018-10-16,83.54,Karnataka
Bengaluru,2018-10-18,83.33,Karnataka
Bengaluru,2018-10-19,83.08,Karnataka
Bengaluru,2018-10-20,82.69,Karnataka
Bengaluru,2018-10-22,82.13,Karnataka
Bengaluru,2018-10-23,82.03,Karnataka
Bengaluru,2018-10-24,81.94,Karnataka
Bengaluru,2018-10-25,81.79,Karnataka
Bengaluru,2018-10-26,81.54,Karnataka
Bengaluru,2018-10-29,80.42,Karnataka
Bengaluru,2018-10-30,80.22,Karnataka
Bengaluru,2018-11-01,80.04,Karnataka
Bengaluru,2018-11-02,79.88,Karnataka
Bengaluru,2018-11-05,79.28,Karnataka
Bengaluru,2018-11-06,79.14,Karnataka
Bengaluru,2018-11-12,78.27,Karnataka
Bengaluru,2018-11-13,78.14,Karnataka
Bengaluru,2018-11-15,77.99,Karnataka
Bengaluru,2018-11-16,77.81,Karnataka
Bengaluru,2018-11-19,77.22,Karnataka
Bengaluru,2018-11-20,77.08,Karnataka
Bengaluru,2018-11-22,76.66,Karnataka
Bengaluru,2018-11-23,76.26,Karnataka
Bengaluru,2018-11-26,75.17,Karnataka
Bengaluru,2018-11-27,74.74,Karnataka
Bengaluru,2018-11-28,74.24,Karnataka
Bengaluru,2018-11-29,73.9,Karnataka
Bengaluru,2018-11-30,73.53,Karnataka
Bengaluru,2018-12-01,73.17,Karnataka
Bengaluru,2018-12-02,72.85,Karnataka
Bengaluru,2018-12-03,72.54,Karnataka
Bengaluru,2018-12-04,72.33,Karnataka
Bengaluru,2018-12-06,71.92,Karnataka
Bengaluru,2018-12-07,71.52,Karnataka
Bengaluru,2018-12-10,70.9,Karnataka
Bengaluru,2018-12-11,70.74,Karnataka
Bengaluru,2018-12-13,70.83,Karnataka
Bengaluru,2018-12-17,71.07,Karnataka
Bengaluru,2018-12-18,71.17,Karnataka
Bengaluru,2018-12-21,71.0,Karnataka
Bengaluru,2018-12-24,70.39,Karnataka
Bengaluru,2018-12-25,70.32,Karnataka
Bengaluru,2018-12-27,70.27,Karnataka
Bengaluru,2018-12-28,70.08,Karnataka
Bengaluru,2018-12-31,69.36,Karnataka
Bengaluru,2019-01-02,69.26,Karnataka
Bengaluru,2019-01-04,69.05,Karnataka
Bengaluru,2019-01-07,70.78,Karnataka
Bengaluru,2019-01-10,71.18,Karnataka
Bengaluru,2019-01-11,71.38,Karnataka
Bengaluru,2019-01-14,72.47,Karnataka
Bengaluru,2019-01-16,72.68,Karnataka
Bengaluru,2019-01-17,72.83,Karnataka
Bengaluru,2019-01-18,72.91,Karnataka
Bengaluru,2019-01-21,73.52,Karnataka
Bengaluru,2019-01-22,73.66,Karnataka
Bengaluru,2019-01-29,73.57,Karnataka
Bengaluru,2019-01-31,73.47,Karnataka
Bengaluru,2019-02-01,73.23,Karnataka
Bengaluru,2019-02-05,72.71,Karnataka
Bengaluru,2019-02-08,72.65,Karnataka
Bengaluru,2019-02-11,72.6,Karnataka
Bengaluru,2019-02-14,72.66,Karnataka
Bengaluru,2019-02-15,72.73,Karnataka
Bengaluru,2019-02-18,73.2,Karnataka
Bengaluru,2019-02-19,73.3,Karnataka
Bengaluru,2019-02-22,73.6,Karnataka
Bengaluru,2019-02-25,73.89,Karnataka
Bengaluru,2019-02-26,73.99,Karnataka
Bengaluru,2019-02-28,74.06,Karnataka
Bengaluru,2019-03-01,74.17,Karnataka
Bengaluru,2019-03-04,74.54,Karnataka
Bengaluru,2019-03-05,74.62,Karnataka
Bengaluru,2019-03-11,74.84,Karnataka
Bengaluru,2019-03-12,74.79,Karnataka
Bengaluru,2019-03-14,74.86,Karnataka
Bengaluru,2019-03-15,74.94,Karnataka
Bengaluru,2019-03-18,75.18,Karnataka
Bengaluru,2019-03-21,75.1,Karnataka
Bengaluru,2019-03-22,75.15,Karnataka
Bengaluru,2019-03-23,75.21,Karnataka
Bengaluru,2019-03-24,75.26,Karnataka
Bengaluru,2019-03-28,75.21,Karnataka
Bengaluru,2019-04-01,75.28,Karnataka
Bengaluru,2019-04-05,75.34,Karnataka
Bengaluru,2019-04-08,75.27,Karnataka
Bengaluru,2019-04-09,75.22,Karnataka
Bengaluru,2019-04-12,75.28,Karnataka
Bengaluru,2019-04-15,75.41,Karnataka
Bengaluru,2019-04-16,75.36,Karnataka
Bengaluru,2019-04-20,75.43,Karnataka
Bengaluru,2019-04-22,75.38,Karnataka
Bengaluru,2019-04-25,75.45,Karnataka
Bengaluru,2019-04-27,75.51,Karnataka
Bengaluru,2019-04-30,75.56,Karnataka
Bengaluru,2019-05-02,75.49,Karnataka
Bengaluru,2019-05-04,75.5,Karnataka
Bengaluru,2019-05-05,75.43,Karnataka
Bengaluru,2019-05-06,75.36,Karnataka
Bengaluru,2019-05-09,75.2,Karnataka
Bengaluru,2019-05-10,74.98,Karnataka
Bengaluru,2019-05-11,74.48,Karnataka
Bengaluru,2019-05-12,74.04,Karnataka
Bengaluru,2019-05-13,73.73,Karnataka
Bengaluru,2019-05-14,73.47,Karnataka
Bengaluru,2019-05-17,73.39,Karnataka
Bengaluru,2019-05-18,73.32,Karnataka
Bengaluru,2019-05-20,73.41,Karnataka
Bengaluru,2019-05-21,73.46,Karnataka
Bengaluru,2019-05-23,73.55,Karnataka
Bengaluru,2019-05-24,73.69,Karnataka
Bengaluru,2019-05-25,73.84,Karnataka
Bengaluru,2019-05-26,73.98,Karnataka
Bengaluru,2019-05-27,74.09,Karnataka
Bengaluru,2019-05-28,74.18,Karnataka
Bengaluru,2019-05-30,74.12,Karnataka
Bengaluru,2019-05-31,74.04,Karnataka
Bengaluru,2019-06-01,74.01,Karnataka
Bengaluru,2019-06-02,73.89,Karnataka
Bengaluru,2019-06-03,73.68,Karnataka
Bengaluru,2019-06-04,73.61,Karnataka
Bengaluru,2019-06-06,73.44,Karnataka
Bengaluru,2019-06-07,73.31,Karnataka
Bengaluru,2019-06-10,72.78,Karnataka
Bengaluru,2019-06-13,72.7,Karnataka
Bengaluru,2019-06-14,72.52,Karnataka
Bengaluru,2019-06-15,72.32,Karnataka
Bengaluru,2019-06-16,72.26,Karnataka
Bengaluru,2019-06-24,72.38,Karnataka
Bengaluru,2019-06-27,72.46,Karnataka
Bengaluru,2019-06-28,72.51,Karnataka
Bengaluru,2019-06-29,72.62,Karnataka
Bengaluru,2019-06-30,72.72,Karnataka
Bengaluru,2019-07-01,72.82,Karnataka
Bengaluru,2019-07-02,72.89,Karnataka
Bengaluru,2019-07-06,75.42,Karnataka
Bengaluru,2019-07-09,75.37,Karnataka
Bengaluru,2019-07-13,75.46,Karnataka
Bengaluru,2019-07-14,75.55,Karnataka
Bengaluru,2019-07-15,75.69,Karnataka
Bengaluru,2019-07-16,75.75,Karnataka
Bengaluru,2019-07-18,75.83,Karnataka
Bengaluru,2019-07-23,75.9,Karnataka
Bengaluru,2019-07-25,75.83,Karnataka
Bengaluru,2019-07-26,75.77,Karnataka
Bengaluru,2019-07-27,75.72,Karnataka
Bengaluru,2019-07-28,75.62,Karnataka
Bengaluru,2019-07-29,75.46,Karnataka
Bengaluru,2019-07-30,75.33,Karnataka
Bengaluru,2019-08-01,75.26,Karnataka
Bengaluru,2019-08-02,75.1,Karnataka
Bengaluru,2019-08-03,75.02,Karnataka
Bengaluru,2019-08-04,74.94,Karnataka
Bengaluru,2019-08-05,74.78,Karnataka
Bengaluru,2019-08-06,74.69,Karnataka
Bengaluru,2019-08-08,74.64,Karnataka
Bengaluru,2019-08-09,74.48,Karnataka
Bengaluru,2019-08-11,74.39,Karnataka
Bengaluru,2019-08-18,74.3,Karnataka
Bengaluru,2019-08-19,74.23,Karnataka
Bengaluru,2019-08-24,74.31,Karnataka
Bengaluru,2019-08-25,74.39,Karnataka
Bengaluru,2019-08-26,74.47,Karnataka
Bengaluru,2019-08-27,74.47,Karnataka
Bengaluru,2019-08-29,74.41,Karnataka
Bengaluru,2019-09-05,74.38,Karnataka
Bengaluru,2019-09-06,74.29,Karnataka
Bengaluru,2019-09-07,74.19,Karnataka
Bengaluru,2019-09-08,74.13,Karnataka
Bengaluru,2019-09-10,74.18,Karnataka
Bengaluru,2019-09-12,74.24,Karnataka
Bengaluru,2019-09-13,74.32,Karnataka
Bengaluru,2019-09-14,74.4,Karnataka
Bengaluru,2019-09-15,74.46,Karnataka
Bengaluru,2019-09-17,74.61,Karnataka
Bengaluru,2019-09-18,74.87,Karnataka
Bengaluru,2019-09-19,75.17,Karnataka
Bengaluru,2019-09-20,75.53,Karnataka
Bengaluru,2019-09-21,75.83,Karnataka
Bengaluru,2019-09-22,76.11,Karnataka
Bengaluru,2019-09-23,76.41,Karnataka
Bengaluru,2019-09-24,76.64,Karnataka
Bengaluru,2019-09-26,76.7,Karnataka
Bengaluru,2019-09-27,76.86,Karnataka
Bengaluru,2019-09-30,76.94,Karnataka
Bengaluru,2019-10-01,77.16,Karnataka
Bengaluru,2019-10-03,77.06,Karnataka
Bengaluru,2019-10-04,76.87,Karnataka
Bengaluru,2019-10-05,76.57,Karnataka
Bengaluru,2019-10-07,76.28,Karnataka
Bengaluru,2019-10-08,76.11,Karnataka
Bengaluru,2019-10-10,76.06,Karnataka
Bengaluru,2019-10-11,75.93,Karnataka
Bengaluru,2019-10-12,75.83,Karnataka
Bengaluru,2019-10-15,75.78,Karnataka
Bengaluru,2019-10-22,75.72,Karnataka
Bengaluru,2019-10-24,75.67,Karnataka
Bengaluru,2019-10-25,75.56,Karnataka
Bengaluru,2019-10-26,75.47,Karnataka
Bengaluru,2019-10-29,75.41,Karnataka
Bengaluru,2019-11-01,75.29,Karnataka
Bengaluru,2019-11-02,75.21,Karnataka
Bengaluru,2019-11-03,75.16,Karnataka
Bengaluru,2019-11-04,75.07,Karnataka
Bengaluru,2019-11-05,75.02,Karnataka
Bengaluru,2019-11-08,75.12,Karnataka
Bengaluru,2019-11-09,75.28,Karnataka
Bengaluru,2019-11-10,75.49,Karnataka
Bengaluru,2019-11-11,75.64,Karnataka
Bengaluru,2019-11-13,75.75,Karnataka
Bengaluru,2019-11-14,75.9,Karnataka
Bengaluru,2019-11-15,76.09,Karnataka
Bengaluru,2019-11-16,76.23,Karnataka
Bengaluru,2019-11-17,76.36,Karnataka
Bengaluru,2019-11-18,76.52,Karnataka
Bengaluru,2019-11-19,76.68,Karnataka
Bengaluru,2019-11-22,76.83,Karnataka
Bengaluru,2019-11-23,76.93,Karnataka
Bengaluru,2019-11-24,77.03,Karnataka
Bengaluru,2019-11-25,77.16,Karnataka
Bengaluru,2019-11-26,77.26,Karnataka
Bengaluru,2019-11-29,77.31,Karnataka
Bengaluru,2019-11-30,77.363,Karnataka
Bengaluru,2019-12-01,77.49,Karnataka
Bengaluru,2019-12-07,77.4,Karnataka
Bengaluru,2019-12-08,77.49,Karnataka
Bengaluru,2019-12-09,77.54,Karnataka
Bengaluru,2019-12-10,77.55,Karnataka
Bengaluru,2019-12-12,77.5,Karnataka
Bengaluru,2019-12-13,77.44,Karnataka
Bengaluru,2019-12-14,77.38,Karnataka
Bengaluru,2019-12-15,77.28,Karnataka
Bengaluru,2019-12-16,77.23,Karnataka
Bengaluru,2019-12-17,77.18,Karnataka
Bengaluru,2019-12-19,77.16,Karnataka
Bengaluru,2019-12-26,77.22,Karnataka
Bengaluru,2019-12-27,77.28,Karnataka
Bengaluru,2019-12-29,77.42,Karnataka
Bengaluru,2019-12-30,77.59,Karnataka
Bengaluru,2019-12-31,77.69,Karnataka
Bengaluru,2020-01-02,77.83,Karnataka
Bengaluru,2020-01-03,77.93,Karnataka
Bengaluru,2020-01-04,78.03,Karnataka
Bengaluru,2020-01-05,78.13,Karnataka
Bengaluru,2020-01-06,78.28,Karnataka
Bengaluru,2020-01-07,78.43,Karnataka
Bengaluru,2020-01-08,78.33,Karnataka
Bengaluru,2020-01-09,78.41,Karnataka
Bengaluru,2020-01-10,78.56,Karnataka
Bengaluru,2020-01-11,78.62,Karnataka
Bengaluru,2020-01-12,78.52,Karnataka
Bengaluru,2020-01-13,78.4,Karnataka
Bengaluru,2020-01-14,78.3,Karnataka
Bengaluru,2020-01-16,78.14,Karnataka
Bengaluru,2020-01-17,77.99,Karnataka
Bengaluru,2020-01-18,77.84,Karnataka
Bengaluru,2020-01-19,77.66,Karnataka
Bengaluru,2020-01-20,77.55,Karnataka
Bengaluru,2020-01-21,77.39,Karnataka
Bengaluru,2020-01-22,77.39,Karnataka
Bengaluru,2020-01-23,77.21,Karnataka
Bengaluru,2020-01-24,76.99,Karnataka
Bengaluru,2020-01-25,76.74,Karnataka
Bengaluru,2020-01-26,76.44,Karnataka
Bengaluru,2020-01-27,76.23,Karnataka
Bengaluru,2020-01-28,76.12,Karnataka
Bengaluru,2020-01-29,76.12,Karnataka
Bengaluru,2020-01-30,75.88,Karnataka
Bengaluru,2020-01-31,75.77,Karnataka
Bengaluru,2020-02-01,75.63,Karnataka
Bengaluru,2020-02-02,75.53,Karnataka
Bengaluru,2020-02-03,75.48,Karnataka
Bengaluru,2020-02-04,75.43,Karnataka
Bengaluru,2020-02-05,75.43,Karnataka
Bengaluru,2020-02-06,75.32,Karnataka
Bengaluru,2020-02-07,75.1,Karnataka
Bengaluru,2020-02-08,74.86,Karnataka
Bengaluru,2020-02-09,74.64,Karnataka
Bengaluru,2020-02-10,74.51,Karnataka
Bengaluru,2020-02-11,74.35,Karnataka
Bengaluru,2020-02-12,74.35,Karnataka
Bengaluru,2020-02-13,74.35,Karnataka
Bengaluru,2020-02-14,74.35,Karnataka
Bengaluru,2020-02-15,74.35,Karnataka
Bengaluru,2020-02-17,74.35,Karnataka
Bengaluru,2020-02-18,74.3,Karnataka
Bengaluru,2020-02-19,74.3,Karnataka
Bengaluru,2020-02-20,74.3,Karnataka
Bengaluru,2020-02-21,74.3,Karnataka
Bengaluru,2020-02-24,74.42,Karnataka
Bengaluru,2020-02-25,74.42,Karnataka
Bengaluru,2020-02-26,74.42,Karnataka
Bengaluru,2020-02-27,74.37,Karnataka
Bengaluru,2020-02-28,74.37,Karnataka
Bengaluru,2020-02-29,74.3,Karnataka
Bengaluru,2020-03-01,74.15,Karnataka
Bengaluru,2020-03-02,73.92,Karnataka
Bengaluru,2020-03-03,73.87,Karnataka
Bengaluru,2020-03-04,73.87,Karnataka
Bengaluru,2020-03-05,73.71,Karnataka
Bengaluru,2020-03-06,73.56,Karnataka
Bengaluru,2020-03-07,73.43,Karnataka
Bengaluru,2020-03-08,73.24,Karnataka
Bengaluru,2020-03-09,72.99,Karnataka
Bengaluru,2020-03-10,72.69,Karnataka
Bengaluru,2020-03-11,72.69,Karnataka
Bengaluru,2020-03-12,72.52,Karnataka
Bengaluru,2020-03-13,72.38,Karnataka
Bengaluru,2020-03-14,72.25,Karnataka
Bengaluru,2020-03-15,72.12,Karnataka
Bengaluru,2020-03-16,71.95,Karnataka
Bengaluru,2020-03-17,71.95,Karnataka
Bengaluru,2020-03-18,71.95,Karnataka
Bengaluru,2020-03-19,71.95,Karnataka
Bengaluru,2020-03-20,71.95,Karnataka
Bengaluru,2020-03-21,71.95,Karnataka
Bengaluru,2020-03-22,71.95,Karnataka
Bengaluru,2020-03-23,71.95,Karnataka
Bengaluru,2020-03-24,71.95,Karnataka
Bengaluru,2020-03-25,71.95,Karnataka
Bengaluru,2020-03-26,71.95,Karnataka
Bengaluru,2020-03-27,71.95,Karnataka
Bengaluru,2020-03-28,71.95,Karnataka
Bengaluru,2020-03-29,71.95,Karnataka
Bengaluru,2020-03-30,71.95,Karnataka
Bengaluru,2020-03-31,71.95,Karnataka
Bengaluru,2020-04-01,71.95,Karnataka
Bengaluru,2020-04-02,71.95,Karnataka
Bengaluru,2020-04-03,71.95,Karnataka
Bengaluru,2020-04-04,71.95,Karnataka
Bengaluru,2020-04-05,71.95,Karnataka
Bengaluru,2020-04-06,73.53,Karnataka
Bengaluru,2020-04-07,73.53,Karnataka
Bengaluru,2020-04-08,73.53,Karnataka
Bengaluru,2020-04-09,73.53,Karnataka
Bengaluru,2020-04-10,73.53,Karnataka
Bengaluru,2020-04-11,73.53,Karnataka
Bengaluru,2020-04-12,73.53,Karnataka
Bengaluru,2020-04-13,73.53,Karnataka
Bengaluru,2020-04-14,73.53,Karnataka
Bengaluru,2020-04-15,73.53,Karnataka
Bengaluru,2020-04-16,73.53,Karnataka
Bengaluru,2020-04-17,73.53,Karnataka
Bengaluru,2020-04-18,73.53,Karnataka
Bengaluru,2020-04-20,73.53,Karnataka
Bengaluru,2020-04-21,73.53,Karnataka
Bengaluru,2020-04-22,73.53,Karnataka
Bengaluru,2020-04-23,73.53,Karnataka
Bengaluru,2020-04-24,73.53,Karnataka
Bengaluru,2020-04-25,73.53,Karnataka
Bengaluru,2020-04-26,73.53,Karnataka
Bengaluru,2020-04-27,73.53,Karnataka
Bengaluru,2020-04-28,73.53,Karnataka
Bengaluru,2020-04-29,73.53,Karnataka
Bengaluru,2020-04-30,73.53,Karnataka
Bengaluru,2020-05-01,73.53,Karnataka
Bengaluru,2020-05-02,73.53,Karnataka
Bengaluru,2020-05-03,73.53,Karnataka
Bengaluru,2020-05-04,73.53,Karnataka
Bengaluru,2020-05-05,73.53,Karnataka
Bengaluru,2020-05-06,73.53,Karnataka
Bengaluru,2020-05-07,73.53,Karnataka
Bengaluru,2020-05-08,73.53,Karnataka
Bengaluru,2020-05-09,73.53,Karnataka
Bengaluru,2020-05-10,73.53,Karnataka
Bengaluru,2020-05-11,73.53,Karnataka
Bengaluru,2020-05-12,73.53,Karnataka
Bengaluru,2020-05-13,73.53,Karnataka
Bengaluru,2020-05-14,73.53,Karnataka
Bengaluru,2020-05-15,73.53,Karnataka
Bengaluru,2020-05-16,73.53,Karnataka
Bengaluru,2020-05-17,73.53,Karnataka
Bengaluru,2020-05-18,73.53,Karnataka
Bengaluru,2020-05-19,73.53,Karnataka
Bengaluru,2020-05-20,73.53,Karnataka
Bengaluru,2020-05-21,73.53,Karnataka
Bengaluru,2020-05-22,73.53,Karnataka
Bengaluru,2020-05-23,73.53,Karnataka
Bengaluru,2020-05-24,73.53,Karnataka
Bengaluru,2020-05-25,73.53,Karnataka
Bengaluru,2020-05-26,73.53,Karnataka
Bengaluru,2020-05-27,73.53,Karnataka
Bengaluru,2020-05-28,73.53,Karnataka
Bengaluru,2020-05-29,73.53,Karnataka
Bengaluru,2020-05-30,73.53,Karnataka
Bengaluru,2020-05-31,73.53,Karnataka
Bengaluru,2020-06-01,73.53,Karnataka
Bengaluru,2020-06-02,73.53,Karnataka
Bengaluru,2020-06-03,73.53,Karnataka
Bengaluru,2020-06-04,73.53,Karnataka
Bengaluru,2020-06-05,73.53,Karnataka
Bengaluru,2020-06-06,73.53,Karnataka
Bengaluru,2020-06-07,74.13,Karnataka
Bengaluru,2020-06-08,74.73,Karnataka
Bengaluru,2020-06-09,75.27,Karnataka
Bengaluru,2020-06-10,75.67,Karnataka
Bengaluru,2020-06-11,76.27,Karnataka
Bengaluru,2020-06-12,76.87,Karnataka
Bengaluru,2020-06-13,77.47,Karnataka
Bengaluru,2020-06-14,78.07,Karnataka
Bengaluru,2020-06-15,78.71,Karnataka
Bengaluru,2020-06-16,79.2,Karnataka
Bengaluru,2020-06-17,79.77,Karnataka
Bengaluru,2020-06-18,80.31,Karnataka
Bengaluru,2020-06-19,80.89,Karnataka
Bengaluru,2020-06-20,81.42,Karnataka
Bengaluru,2020-06-21,81.78,Karnataka
Bengaluru,2020-06-22,82.13,Karnataka
Bengaluru,2020-06-23,82.33,Karnataka
Bengaluru,2020-06-24,82.33,Karnataka
Bengaluru,2020-06-25,82.49,Karnataka
Bengaluru,2020-06-26,82.72,Karnataka
Bengaluru,2020-06-27,82.97,Karnataka
Bengaluru,2020-06-28,82.97,Karnataka
Bengaluru,2020-06-29,83.02,Karnataka
Bengaluru,2020-06-30,83.02,Karnataka
Bengaluru,2020-07-01,83.02,Karnataka
Bengaluru,2020-07-02,83.02,Karnataka
Bengaluru,2020-07-03,83.02,Karnataka
Bengaluru,2020-07-04,83.02,Karnataka
Bengaluru,2020-07-05,83.02,Karnataka
Bengaluru,2020-07-06,83.02,Karnataka
Bengaluru,2020-07-07,83.02,Karnataka
Bengaluru,2020-07-08,83.02,Karnataka
Bengaluru,2020-07-09,83.02,Karnataka
Bengaluru,2020-07-10,83.02,Karnataka
Bengaluru,2020-07-11,83.02,Karnataka
Bengaluru,2020-07-12,83.02,Karnataka
Bengaluru,2020-07-13,83.02,Karnataka
Bengaluru,2020-07-15,83.02,Karnataka
Bengaluru,2020-07-16,83.02,Karnataka
Bengaluru,2020-07-17,83.02,Karnataka
Bengaluru,2020-07-18,83.02,Karnataka
